format,version,record_type,group_index,point_index,action,x_mm,y_mm,z_mm,payload_json
segment_planner_bundle,2,TRAJECTORY,,10535,,296.704662,123.971338,173.986403,
segment_planner_bundle,2,TRAJECTORY,,10536,,296.523272,123.903461,173.981968,
segment_planner_bundle,2,TRAJECTORY,,10537,,296.341918,123.835495,173.977460,
segment_planner_bundle,2,TRAJECTORY,,10538,,296.160935,123.767569,173.972890,
segment_planner_bundle,2,TRAJECTORY,,10539,,295.979692,123.699446,173.968243,
segment_planner_bundle,2,TRAJECTORY,,10540,,295.798487,123.631227,173.963521,
segment_planner_bundle,2,TRAJECTORY,,10541,,295.617320,123.562911,173.958722,
segment_planner_bundle,2,TRAJECTORY,,10542,,295.436192,123.494500,173.953849,
segment_planner_bundle,2,TRAJECTORY,,10543,,295.255103,123.425993,173.948899,
segment_planner_bundle,2,TRAJECTORY,,10544,,295.074408,123.357535,173.943891,
segment_planner_bundle,2,TRAJECTORY,,10545,,294.893436,123.288857,173.938798,
segment_planner_bundle,2,TRAJECTORY,,10546,,294.712505,123.220077,173.933628,
segment_planner_bundle,2,TRAJECTORY,,10547,,294.531616,123.151194,173.928380,
segment_planner_bundle,2,TRAJECTORY,,10548,,294.350768,123.082210,173.923055,
segment_planner_bundle,2,TRAJECTORY,,10549,,294.170300,123.013258,173.917665,
segment_planner_bundle,2,TRAJECTORY,,10550,,293.989572,122.944095,173.912195,
segment_planner_bundle,2,TRAJECTORY,,10551,,293.808889,122.874824,173.906645,
segment_planner_bundle,2,TRAJECTORY,,10552,,293.628250,122.805445,173.901016,
segment_planner_bundle,2,TRAJECTORY,,10553,,293.447655,122.735958,173.895308,
segment_planner_bundle,2,TRAJECTORY,,10554,,293.267104,122.666363,173.889520,
segment_planner_bundle,2,TRAJECTORY,,10555,,293.086956,122.596811,173.883674,
segment_planner_bundle,2,TRAJECTORY,,10556,,292.906532,122.527023,173.877738,
segment_planner_bundle,2,TRAJECTORY,,10557,,292.726154,122.457122,173.871721,
segment_planner_bundle,2,TRAJECTORY,,10558,,292.545824,122.387107,173.865624,
segment_planner_bundle,2,TRAJECTORY,,10559,,292.365540,122.316978,173.859446,
segment_planner_bundle,2,TRAJECTORY,,10560,,292.185646,122.246876,173.853203,
segment_planner_bundle,2,TRAJECTORY,,10561,,292.005491,122.176546,173.846874,
segment_planner_bundle,2,TRAJECTORY,,10562,,291.825387,122.106098,173.840463,
segment_planner_bundle,2,TRAJECTORY,,10563,,291.645332,122.035531,173.833971,
segment_planner_bundle,2,TRAJECTORY,,10564,,291.465327,121.964845,173.827397,
segment_planner_bundle,2,TRAJECTORY,,10565,,291.285372,121.894040,173.820741,
segment_planner_bundle,2,TRAJECTORY,,10566,,291.105825,121.823271,173.814024,
segment_planner_bundle,2,TRAJECTORY,,10567,,290.926004,121.752252,173.807215,
segment_planner_bundle,2,TRAJECTORY,,10568,,290.746236,121.681109,173.800322,
segment_planner_bundle,2,TRAJECTORY,,10569,,290.566520,121.609841,173.793347,
segment_planner_bundle,2,TRAJECTORY,,10570,,290.386856,121.538449,173.786288,
segment_planner_bundle,2,TRAJECTORY,,10571,,290.207589,121.467076,173.779164,
segment_planner_bundle,2,TRAJECTORY,,10572,,290.028061,121.395463,173.771950,
segment_planner_bundle,2,TRAJECTORY,,10573,,289.848589,121.323721,173.764653,
segment_planner_bundle,2,TRAJECTORY,,10574,,289.669172,121.251849,173.757272,
segment_planner_bundle,2,TRAJECTORY,,10575,,289.489810,121.179848,173.749806,
segment_planner_bundle,2,TRAJECTORY,,10576,,289.310504,121.107717,173.742257,
segment_planner_bundle,2,TRAJECTORY,,10577,,289.131611,121.035617,173.734648,
segment_planner_bundle,2,TRAJECTORY,,10578,,288.952444,120.963252,173.726942,
segment_planner_bundle,2,TRAJECTORY,,10579,,288.773336,120.890754,173.719152,
segment_planner_bundle,2,TRAJECTORY,,10580,,288.594285,120.818121,173.711276,
segment_planner_bundle,2,TRAJECTORY,,10581,,288.415293,120.745355,173.703316,
segment_planner_bundle,2,TRAJECTORY,,10582,,288.236704,120.672601,173.695291,
segment_planner_bundle,2,TRAJECTORY,,10583,,288.057852,120.599593,173.687173,
segment_planner_bundle,2,TRAJECTORY,,10584,,287.879061,120.526447,173.678970,
segment_planner_bundle,2,TRAJECTORY,,10585,,287.700331,120.453162,173.670682,
segment_planner_bundle,2,TRAJECTORY,,10586,,287.521662,120.379738,173.662309,
segment_planner_bundle,2,TRAJECTORY,,10587,,287.343054,120.306176,173.653850,
segment_planner_bundle,2,TRAJECTORY,,10588,,287.164861,120.232638,173.645333,
segment_planner_bundle,2,TRAJECTORY,,10589,,286.986396,120.158822,173.636715,
segment_planner_bundle,2,TRAJECTORY,,10590,,286.807995,120.084864,173.628012,
segment_planner_bundle,2,TRAJECTORY,,10591,,286.629657,120.010763,173.619224,
segment_planner_bundle,2,TRAJECTORY,,10592,,286.451384,119.936519,173.610349,
segment_planner_bundle,2,TRAJECTORY,,10593,,286.273517,119.862283,173.601410,
segment_planner_bundle,2,TRAJECTORY,,10594,,286.095386,119.787780,173.592377,
segment_planner_bundle,2,TRAJECTORY,,10595,,285.917322,119.713129,173.583258,
segment_planner_bundle,2,TRAJECTORY,,10596,,285.739324,119.638331,173.574052,
segment_planner_bundle,2,TRAJECTORY,,10597,,285.561392,119.563387,173.564761,
segment_planner_bundle,2,TRAJECTORY,,10598,,285.383527,119.488296,173.555385,
segment_planner_bundle,2,TRAJECTORY,,10599,,285.206075,119.413223,173.545950,
segment_planner_bundle,2,TRAJECTORY,,10600,,285.028355,119.337861,173.536414,
segment_planner_bundle,2,TRAJECTORY,,10601,,284.850704,119.262348,173.526792,
segment_planner_bundle,2,TRAJECTORY,,10602,,284.673121,119.186685,173.517084,
segment_planner_bundle,2,TRAJECTORY,,10603,,284.495608,119.110872,173.507290,
segment_planner_bundle,2,TRAJECTORY,,10604,,284.318505,119.035061,173.497433,
segment_planner_bundle,2,TRAJECTORY,,10605,,284.141136,118.958970,173.487480,
segment_planner_bundle,2,TRAJECTORY,,10606,,283.963838,118.882725,173.477442,
segment_planner_bundle,2,TRAJECTORY,,10607,,283.786612,118.806326,173.467317,
segment_planner_bundle,2,TRAJECTORY,,10608,,283.609457,118.729773,173.457107,
segment_planner_bundle,2,TRAJECTORY,,10609,,283.432373,118.653066,173.446812,
segment_planner_bundle,2,TRAJECTORY,,10610,,283.255701,118.576372,173.436460,
segment_planner_bundle,2,TRAJECTORY,,10611,,283.078763,118.499378,173.426006,
segment_planner_bundle,2,TRAJECTORY,,10612,,282.901899,118.422227,173.415466,
segment_planner_bundle,2,TRAJECTORY,,10613,,282.725109,118.344918,173.404841,
segment_planner_bundle,2,TRAJECTORY,,10614,,282.548393,118.267453,173.394131,
segment_planner_bundle,2,TRAJECTORY,,10615,,282.372088,118.189987,173.383360,
segment_planner_bundle,2,TRAJECTORY,,10616,,282.195516,118.112228,173.372492,
segment_planner_bundle,2,TRAJECTORY,,10617,,282.019020,118.034309,173.361538,
segment_planner_bundle,2,TRAJECTORY,,10618,,281.842600,117.956231,173.350501,
segment_planner_bundle,2,TRAJECTORY,,10619,,281.666256,117.877992,173.339379,
segment_planner_bundle,2,TRAJECTORY,,10620,,281.489988,117.799594,173.328172,
segment_planner_bundle,2,TRAJECTORY,,10621,,281.314128,117.721203,173.316911,
segment_planner_bundle,2,TRAJECTORY,,10622,,281.138004,117.642503,173.305547,
segment_planner_bundle,2,TRAJECTORY,,10623,,280.961959,117.563640,173.294100,
segment_planner_bundle,2,TRAJECTORY,,10624,,280.785993,117.484615,173.282568,
segment_planner_bundle,2,TRAJECTORY,,10625,,280.610105,117.405428,173.270953,
segment_planner_bundle,2,TRAJECTORY,,10626,,280.434629,117.326237,173.259280,
segment_planner_bundle,2,TRAJECTORY,,10627,,280.258883,117.246742,173.247509,
segment_planner_bundle,2,TRAJECTORY,,10628,,280.083217,117.167083,173.235655,
segment_planner_bundle,2,TRAJECTORY,,10629,,279.907632,117.087258,173.223719,
segment_planner_bundle,2,TRAJECTORY,,10630,,279.732128,117.007270,173.211699,
segment_planner_bundle,2,TRAJECTORY,,10631,,279.556704,116.927116,173.199597,
segment_planner_bundle,2,TRAJECTORY,,10632,,279.381681,116.846966,173.187444,
segment_planner_bundle,2,TRAJECTORY,,10633,,279.206399,116.766499,173.175188,
segment_planner_bundle,2,TRAJECTORY,,10634,,279.031199,116.685864,173.162851,
segment_planner_bundle,2,TRAJECTORY,,10635,,278.856081,116.605063,173.150432,
segment_planner_bundle,2,TRAJECTORY,,10636,,278.681047,116.524096,173.137932,
segment_planner_bundle,2,TRAJECTORY,,10637,,278.506422,116.443123,173.125377,
segment_planner_bundle,2,TRAJECTORY,,10638,,278.331526,116.361836,173.112725,
segment_planner_bundle,2,TRAJECTORY,,10639,,278.156715,116.280382,173.099992,
segment_planner_bundle,2,TRAJECTORY,,10640,,277.981988,116.198759,173.087179,
segment_planner_bundle,2,TRAJECTORY,,10641,,277.807345,116.116969,173.074287,
segment_planner_bundle,2,TRAJECTORY,,10642,,277.632786,116.035010,173.061314,
segment_planner_bundle,2,TRAJECTORY,,10643,,277.458620,115.953051,173.048294,
segment_planner_bundle,2,TRAJECTORY,,10644,,277.284200,115.870767,173.035172,
segment_planner_bundle,2,TRAJECTORY,,10645,,277.109865,115.788314,173.021971,
segment_planner_bundle,2,TRAJECTORY,,10646,,276.935616,115.705692,173.008693,
segment_planner_bundle,2,TRAJECTORY,,10647,,276.761453,115.622901,172.995336,
segment_planner_bundle,2,TRAJECTORY,,10648,,276.587697,115.540102,172.981929,
segment_planner_bundle,2,TRAJECTORY,,10649,,276.413669,115.456982,172.968425,
segment_planner_bundle,2,TRAJECTORY,,10650,,276.239728,115.373691,172.954844,
segment_planner_bundle,2,TRAJECTORY,,10651,,276.065875,115.290231,172.941187,
segment_planner_bundle,2,TRAJECTORY,,10652,,275.892109,115.206601,172.927454,
segment_planner_bundle,2,TRAJECTORY,,10653,,275.718431,115.122801,172.913644,
segment_planner_bundle,2,TRAJECTORY,,10654,,275.545135,115.038996,172.899790,
segment_planner_bundle,2,TRAJECTORY,,10655,,275.371590,114.954862,172.885837,
segment_planner_bundle,2,TRAJECTORY,,10656,,275.198133,114.870558,172.871810,
segment_planner_bundle,2,TRAJECTORY,,10657,,275.024765,114.786084,172.857708,
segment_planner_bundle,2,TRAJECTORY,,10658,,274.851486,114.701439,172.843533,
segment_planner_bundle,2,TRAJECTORY,,10659,,274.678609,114.616786,172.829311,
segment_planner_bundle,2,TRAJECTORY,,10660,,274.505458,114.531804,172.814995,
segment_planner_bundle,2,TRAJECTORY,,10661,,274.332398,114.446652,172.800606,
segment_planner_bundle,2,TRAJECTORY,,10662,,274.159428,114.361330,172.786146,
segment_planner_bundle,2,TRAJECTORY,,10663,,273.986548,114.275838,172.771613,
segment_planner_bundle,2,TRAJECTORY,,10664,,273.813758,114.190175,172.757009,
segment_planner_bundle,2,TRAJECTORY,,10665,,273.641339,114.104503,172.742365,
segment_planner_bundle,2,TRAJECTORY,,10666,,273.468676,114.018501,172.727624,
segment_planner_bundle,2,TRAJECTORY,,10667,,273.296103,113.932328,172.712815,
segment_planner_bundle,2,TRAJECTORY,,10668,,273.123621,113.845986,172.697936,
segment_planner_bundle,2,TRAJECTORY,,10669,,272.951230,113.759473,172.682988,
segment_planner_bundle,2,TRAJECTORY,,10670,,272.779234,113.672952,172.668000,
segment_planner_bundle,2,TRAJECTORY,,10671,,272.606966,113.586097,172.652919,
segment_planner_bundle,2,TRAJECTORY,,10672,,272.434789,113.499074,172.637771,
segment_planner_bundle,2,TRAJECTORY,,10673,,272.262705,113.411880,172.622557,
segment_planner_bundle,2,TRAJECTORY,,10674,,272.090711,113.324518,172.607276,
segment_planner_bundle,2,TRAJECTORY,,10675,,271.918809,113.236987,172.591929,
segment_planner_bundle,2,TRAJECTORY,,10676,,271.747266,113.149444,172.576547,
segment_planner_bundle,2,TRAJECTORY,,10677,,271.575484,113.061570,172.561073,
segment_planner_bundle,2,TRAJECTORY,,10678,,271.403794,112.973528,172.545536,
segment_planner_bundle,2,TRAJECTORY,,10679,,271.232196,112.885317,172.529935,
segment_planner_bundle,2,TRAJECTORY,,10680,,271.060690,112.796939,172.514270,
segment_planner_bundle,2,TRAJECTORY,,10681,,270.889570,112.708552,172.498572,
segment_planner_bundle,2,TRAJECTORY,,10682,,270.718180,112.619830,172.482784,
segment_planner_bundle,2,TRAJECTORY,,10683,,270.546883,112.530940,172.466936,
segment_planner_bundle,2,TRAJECTORY,,10684,,270.375677,112.441885,172.451028,
segment_planner_bundle,2,TRAJECTORY,,10685,,270.204564,112.352662,172.435059,
segment_planner_bundle,2,TRAJECTORY,,10686,,270.033543,112.263273,172.419030,
segment_planner_bundle,2,TRAJECTORY,,10687,,269.862867,112.173872,172.402972,
segment_planner_bundle,2,TRAJECTORY,,10688,,269.691958,112.084140,172.386827,
segment_planner_bundle,2,TRAJECTORY,,10689,,269.521142,111.994244,172.370626,
segment_planner_bundle,2,TRAJECTORY,,10690,,269.350417,111.904183,172.354368,
segment_planner_bundle,2,TRAJECTORY,,10691,,269.179785,111.813957,172.338052,
segment_planner_bundle,2,TRAJECTORY,,10692,,269.009529,111.723725,172.321709,
segment_planner_bundle,2,TRAJECTORY,,10693,,268.839005,111.633157,172.305283,
segment_planner_bundle,2,TRAJECTORY,,10694,,268.668573,111.542426,172.288803,
segment_planner_bundle,2,TRAJECTORY,,10695,,268.498233,111.451533,172.272270,
segment_planner_bundle,2,TRAJECTORY,,10696,,268.327985,111.360478,172.255683,
segment_planner_bundle,2,TRAJECTORY,,10697,,268.157828,111.269260,172.239043,
segment_planner_bundle,2,TRAJECTORY,,10698,,267.988004,111.178029,172.222380,
segment_planner_bundle,2,TRAJECTORY,,10699,,267.817952,111.086473,172.205637,
segment_planner_bundle,2,TRAJECTORY,,10700,,267.647991,110.994756,172.188845,
segment_planner_bundle,2,TRAJECTORY,,10701,,267.478122,110.902880,172.172004,
segment_planner_bundle,2,TRAJECTORY,,10702,,267.308343,110.810844,172.155113,
segment_planner_bundle,2,TRAJECTORY,,10703,,267.138930,110.718805,172.138202,
segment_planner_bundle,2,TRAJECTORY,,10704,,266.969253,110.626432,172.121214,
segment_planner_bundle,2,TRAJECTORY,,10705,,266.799666,110.533903,172.104180,
segment_planner_bundle,2,TRAJECTORY,,10706,,266.630169,110.441216,172.087101,
segment_planner_bundle,2,TRAJECTORY,,10707,,266.460762,110.348374,172.069976,
segment_planner_bundle,2,TRAJECTORY,,10708,,266.291445,110.255374,172.052806,
segment_planner_bundle,2,TRAJECTORY,,10709,,266.122447,110.162363,172.035620,
segment_planner_bundle,2,TRAJECTORY,,10710,,265.953228,110.069032,172.018362,
segment_planner_bundle,2,TRAJECTORY,,10711,,265.784097,109.975549,172.001063,
segment_planner_bundle,2,TRAJECTORY,,10712,,265.615055,109.881912,171.983723,
segment_planner_bundle,2,TRAJECTORY,,10713,,265.446102,109.788122,171.966342,
segment_planner_bundle,2,TRAJECTORY,,10714,,265.277502,109.694333,171.948949,
segment_planner_bundle,2,TRAJECTORY,,10715,,265.108643,109.600215,171.931486,
segment_planner_bundle,2,TRAJECTORY,,10716,,264.939871,109.505948,171.913986,
segment_planner_bundle,2,TRAJECTORY,,10717,,264.771186,109.411532,171.896450,
segment_planner_bundle,2,TRAJECTORY,,10718,,264.602588,109.316967,171.878877,
segment_planner_bundle,2,TRAJECTORY,,10719,,264.434078,109.222253,171.861268,
segment_planner_bundle,2,TRAJECTORY,,10720,,264.265873,109.127530,171.843650,
segment_planner_bundle,2,TRAJECTORY,,10721,,264.097452,109.032497,171.825970,
segment_planner_bundle,2,TRAJECTORY,,10722,,263.929116,108.937318,171.808257,
segment_planner_bundle,2,TRAJECTORY,,10723,,263.760865,108.841995,171.790514,
segment_planner_bundle,2,TRAJECTORY,,10724,,263.592700,108.746527,171.772738,
segment_planner_bundle,2,TRAJECTORY,,10725,,263.424875,108.651065,171.754959,
segment_planner_bundle,2,TRAJECTORY,,10726,,263.256796,108.555283,171.737119,
segment_planner_bundle,2,TRAJECTORY,,10727,,263.088801,108.459361,171.719252,
segment_planner_bundle,2,TRAJECTORY,,10728,,262.920888,108.363299,171.701358,
segment_planner_bundle,2,TRAJECTORY,,10729,,262.753058,108.267096,171.683437,
segment_planner_bundle,2,TRAJECTORY,,10730,,262.585310,108.170754,171.665490,
segment_planner_bundle,2,TRAJECTORY,,10731,,262.417857,108.074408,171.647543,
segment_planner_bundle,2,TRAJECTORY,,10732,,262.250191,107.977764,171.629543,
segment_planner_bundle,2,TRAJECTORY,,10733,,262.082606,107.880983,171.611521,
segment_planner_bundle,2,TRAJECTORY,,10734,,261.915102,107.784068,171.593478,
segment_planner_bundle,2,TRAJECTORY,,10735,,261.747677,107.687018,171.575414,
segment_planner_bundle,2,TRAJECTORY,,10736,,261.580580,107.589982,171.557355,
segment_planner_bundle,2,TRAJECTORY,,10737,,261.413235,107.492637,171.539245,
segment_planner_bundle,2,TRAJECTORY,,10738,,261.245968,107.395162,171.521119,
segment_planner_bundle,2,TRAJECTORY,,10739,,261.078777,107.297558,171.502977,
segment_planner_bundle,2,TRAJECTORY,,10740,,260.911664,107.199823,171.484819,
segment_planner_bundle,2,TRAJECTORY,,10741,,260.744628,107.101960,171.466645,
segment_planner_bundle,2,TRAJECTORY,,10742,,260.577875,107.004102,171.448479,
segment_planner_bundle,2,TRAJECTORY,,10743,,260.410914,106.905957,171.430273,
segment_planner_bundle,2,TRAJECTORY,,10744,,260.244026,106.807689,171.412056,
segment_planner_bundle,2,TRAJECTORY,,10745,,260.077213,106.709297,171.393828,
segment_planner_bundle,2,TRAJECTORY,,10746,,259.910473,106.610781,171.375590,
segment_planner_bundle,2,TRAJECTORY,,10747,,259.744048,106.512288,171.357368,
segment_planner_bundle,2,TRAJECTORY,,10748,,259.577382,106.413501,171.339106,
segment_planner_bundle,2,TRAJECTORY,,10749,,259.410786,106.314596,171.320839,
segment_planner_bundle,2,TRAJECTORY,,10750,,259.244260,106.215574,171.302567,
segment_planner_bundle,2,TRAJECTORY,,10751,,259.077804,106.116434,171.284291,
segment_planner_bundle,2,TRAJECTORY,,10752,,258.911418,106.017176,171.266010,
segment_planner_bundle,2,TRAJECTORY,,10753,,258.745306,105.917935,171.247748,
segment_planner_bundle,2,TRAJECTORY,,10754,,258.578988,105.818423,171.229457,
segment_planner_bundle,2,TRAJECTORY,,10755,,258.412737,105.718799,171.211167,
segment_planner_bundle,2,TRAJECTORY,,10756,,258.246552,105.619065,171.192878,
segment_planner_bundle,2,TRAJECTORY,,10757,,258.080433,105.519219,171.174590,
segment_planner_bundle,2,TRAJECTORY,,10758,,257.914616,105.419408,171.156330,
segment_planner_bundle,2,TRAJECTORY,,10759,,257.748564,105.319319,171.138041,
segment_planner_bundle,2,TRAJECTORY,,10760,,257.582574,105.219126,171.119760,
segment_planner_bundle,2,TRAJECTORY,,10761,,257.416646,105.118829,171.101486,
segment_planner_bundle,2,TRAJECTORY,,10762,,257.250780,105.018427,171.083219,
segment_planner_bundle,2,TRAJECTORY,,10763,,257.084976,104.917921,171.064959,
segment_planner_bundle,2,TRAJECTORY,,10764,,256.919438,104.817446,171.046730,
segment_planner_bundle,2,TRAJECTORY,,10765,,256.753695,104.716716,171.028484,
segment_planner_bundle,2,TRAJECTORY,,10766,,256.588009,104.615889,171.010252,
segment_planner_bundle,2,TRAJECTORY,,10767,,256.422382,104.514965,170.992033,
segment_planner_bundle,2,TRAJECTORY,,10768,,256.256812,104.413943,170.973828,
segment_planner_bundle,2,TRAJECTORY,,10769,,256.091531,104.312970,170.955661,
segment_planner_bundle,2,TRAJECTORY,,10770,,255.926021,104.211738,170.937480,
segment_planner_bundle,2,TRAJECTORY,,10771,,255.760564,104.110416,170.919318,
segment_planner_bundle,2,TRAJECTORY,,10772,,255.595160,104.009004,170.901175,
segment_planner_bundle,2,TRAJECTORY,,10773,,255.429809,103.907502,170.883053,
segment_planner_bundle,2,TRAJECTORY,,10774,,255.264510,103.805911,170.864950,
segment_planner_bundle,2,TRAJECTORY,,10775,,255.099472,103.704368,170.846889,
segment_planner_bundle,2,TRAJECTORY,,10776,,254.934228,103.602587,170.828825,
segment_planner_bundle,2,TRAJECTORY,,10777,,254.769032,103.500725,170.810788,
segment_planner_bundle,2,TRAJECTORY,,10778,,254.603884,103.398780,170.792777,
segment_planner_bundle,2,TRAJECTORY,,10779,,254.438784,103.296752,170.774791,
segment_planner_bundle,2,TRAJECTORY,,10780,,254.273962,103.194789,170.756856,
segment_planner_bundle,2,TRAJECTORY,,10781,,254.108916,103.092587,170.738921,
segment_planner_bundle,2,TRAJECTORY,,10782,,253.943913,102.990312,170.721017,
segment_planner_bundle,2,TRAJECTORY,,10783,,253.778952,102.887962,170.703147,
segment_planner_bundle,2,TRAJECTORY,,10784,,253.614033,102.785537,170.685308,
segment_planner_bundle,2,TRAJECTORY,,10785,,253.449158,102.683038,170.667503,
segment_planner_bundle,2,TRAJECTORY,,10786,,253.284540,102.580608,170.649751,
segment_planner_bundle,2,TRAJECTORY,,10787,,253.119713,102.477958,170.632011,
segment_planner_bundle,2,TRAJECTORY,,10788,,252.954923,102.375242,170.614311,
segment_planner_bundle,2,TRAJECTORY,,10789,,252.790170,102.272460,170.596649,
segment_planner_bundle,2,TRAJECTORY,,10790,,252.625455,102.169612,170.579026,
segment_planner_bundle,2,TRAJECTORY,,10791,,252.461008,102.066844,170.561465,
segment_planner_bundle,2,TRAJECTORY,,10792,,252.296342,101.963861,170.543919,
segment_planner_bundle,2,TRAJECTORY,,10793,,252.131707,101.860820,170.526418,
segment_planner_bundle,2,TRAJECTORY,,10794,,251.967103,101.757722,170.508962,
segment_planner_bundle,2,TRAJECTORY,,10795,,251.802531,101.654565,170.491552,
segment_planner_bundle,2,TRAJECTORY,,10796,,251.637990,101.551350,170.474188,
segment_planner_bundle,2,TRAJECTORY,,10797,,251.473706,101.448225,170.456890,
segment_planner_bundle,2,TRAJECTORY,,10798,,251.309209,101.344901,170.439619,
segment_planner_bundle,2,TRAJECTORY,,10799,,251.144738,101.241527,170.422399,
segment_planner_bundle,2,TRAJECTORY,,10800,,250.980292,101.138103,170.405232,
segment_planner_bundle,2,TRAJECTORY,,10801,,250.815871,101.034630,170.388117,
segment_planner_bundle,2,TRAJECTORY,,10802,,250.651712,100.931257,170.371077,
segment_planner_bundle,2,TRAJECTORY,,10803,,250.487335,100.827692,170.354065,
segment_planner_bundle,2,TRAJECTORY,,10804,,250.322978,100.724086,170.337112,
segment_planner_bundle,2,TRAJECTORY,,10805,,250.158641,100.620439,170.320217,
segment_planner_bundle,2,TRAJECTORY,,10806,,249.994324,100.516751,170.303382,
segment_planner_bundle,2,TRAJECTORY,,10807,,249.830026,100.413022,170.286605,
segment_planner_bundle,2,TRAJECTORY,,10808,,249.665987,100.309408,170.269907,
segment_planner_bundle,2,TRAJECTORY,,10809,,249.501727,100.205613,170.253251,
segment_planner_bundle,2,TRAJECTORY,,10810,,249.337481,100.101787,170.236659,
segment_planner_bundle,2,TRAJECTORY,,10811,,249.173249,99.997928,170.220133,
segment_planner_bundle,2,TRAJECTORY,,10812,,249.009030,99.894037,170.203672,
segment_planner_bundle,2,TRAJECTORY,,10813,,248.845066,99.790267,170.187299,
segment_planner_bundle,2,TRAJECTORY,,10814,,248.680886,99.686328,170.170968,
segment_planner_bundle,2,TRAJECTORY,,10815,,248.516713,99.582366,170.154709,
segment_planner_bundle,2,TRAJECTORY,,10816,,248.352548,99.478382,170.138523,
segment_planner_bundle,2,TRAJECTORY,,10817,,248.188390,99.374373,170.122408,
segment_planner_bundle,2,TRAJECTORY,,10818,,248.024240,99.270342,170.106366,
segment_planner_bundle,2,TRAJECTORY,,10819,,247.860353,99.166452,170.090415,
segment_planner_bundle,2,TRAJECTORY,,10820,,247.696235,99.062400,170.074519,
segment_planner_bundle,2,TRAJECTORY,,10821,,247.532119,98.958335,170.058702,
segment_planner_bundle,2,TRAJECTORY,,10822,,247.368004,98.854255,170.042963,
segment_planner_bundle,2,TRAJECTORY,,10823,,247.203891,98.750161,170.027303,
segment_planner_bundle,2,TRAJECTORY,,10824,,247.040027,98.646210,170.011742,
segment_planner_bundle,2,TRAJECTORY,,10825,,246.875946,98.542114,169.996239,
segment_planner_bundle,2,TRAJECTORY,,10826,,246.711860,98.438014,169.980821,
segment_planner_bundle,2,TRAJECTORY,,10827,,246.547770,98.333909,169.965488,
segment_planner_bundle,2,TRAJECTORY,,10828,,246.383675,98.229798,169.950240,
segment_planner_bundle,2,TRAJECTORY,,10829,,246.219575,98.125683,169.935077,
segment_planner_bundle,2,TRAJECTORY,,10830,,246.055742,98.021737,169.920018,
segment_planner_bundle,2,TRAJECTORY,,10831,,245.891669,97.917648,169.905028,
segment_planner_bundle,2,TRAJECTORY,,10832,,245.727584,97.813563,169.890130,
segment_planner_bundle,2,TRAJECTORY,,10833,,245.563489,97.709483,169.875323,
segment_planner_bundle,2,TRAJECTORY,,10834,,245.399382,97.605407,169.860608,
segment_planner_bundle,2,TRAJECTORY,,10835,,245.235522,97.501497,169.846004,
segment_planner_bundle,2,TRAJECTORY,,10836,,245.071441,97.397466,169.831471,
segment_planner_bundle,2,TRAJECTORY,,10837,,244.907344,97.293449,169.817037,
segment_planner_bundle,2,TRAJECTORY,,10838,,244.743229,97.189446,169.802700,
segment_planner_bundle,2,TRAJECTORY,,10839,,244.579097,97.085456,169.788462,
segment_planner_bundle,2,TRAJECTORY,,10840,,244.414948,96.981481,169.774321,
segment_planner_bundle,2,TRAJECTORY,,10841,,244.251074,96.877703,169.760296,
segment_planner_bundle,2,TRAJECTORY,,10842,,244.086945,96.773800,169.746354,
segment_planner_bundle,2,TRAJECTORY,,10843,,243.922792,96.669921,169.732516,
segment_planner_bundle,2,TRAJECTORY,,10844,,243.758616,96.566065,169.718782,
segment_planner_bundle,2,TRAJECTORY,,10845,,243.594417,96.462232,169.705153,
segment_planner_bundle,2,TRAJECTORY,,10846,,243.430462,96.358590,169.691645,
segment_planner_bundle,2,TRAJECTORY,,10847,,243.266282,96.254849,169.678224,
segment_planner_bundle,2,TRAJECTORY,,10848,,243.102073,96.151140,169.664912,
segment_planner_bundle,2,TRAJECTORY,,10849,,242.937834,96.047465,169.651711,
segment_planner_bundle,2,TRAJECTORY,,10850,,242.773565,95.943822,169.638621,
segment_planner_bundle,2,TRAJECTORY,,10851,,242.609268,95.840213,169.625641,
segment_planner_bundle,2,TRAJECTORY,,10852,,242.445253,95.736829,169.612787,
segment_planner_bundle,2,TRAJECTORY,,10853,,242.280967,95.633339,169.600029,
segment_planner_bundle,2,TRAJECTORY,,10854,,242.116646,95.529891,169.587388,
segment_planner_bundle,2,TRAJECTORY,,10855,,241.952290,95.426486,169.574863,
segment_planner_bundle,2,TRAJECTORY,,10856,,241.787898,95.323124,169.562455,
segment_planner_bundle,2,TRAJECTORY,,10857,,241.623752,95.219977,169.550180,
segment_planner_bundle,2,TRAJECTORY,,10858,,241.459371,95.116751,169.538003,
segment_planner_bundle,2,TRAJECTORY,,10859,,241.294949,95.013578,169.525948,
segment_planner_bundle,2,TRAJECTORY,,10860,,241.130486,94.910457,169.514015,
segment_planner_bundle,2,TRAJECTORY,,10861,,240.965981,94.807389,169.502206,
segment_planner_bundle,2,TRAJECTORY,,10862,,240.801436,94.704373,169.490518,
segment_planner_bundle,2,TRAJECTORY,,10863,,240.637181,94.601611,169.478966,
segment_planner_bundle,2,TRAJECTORY,,10864,,240.472640,94.498760,169.467523,
segment_planner_bundle,2,TRAJECTORY,,10865,,240.308050,94.395970,169.456209,
segment_planner_bundle,2,TRAJECTORY,,10866,,240.143414,94.293242,169.445023,
